track_id,track_id,modality,source,time_day,number_of_samples,time_start,time_stop,time_total_s,time_total,avg_frequency,number_of_samples_af,time_start_af,time_stop_af,total_avg_speed,track_distance,mean_speed,max_speed,mean_accel,max_accel
1500000219681,1500000219681,car,Logger,2020-12-02 00:00:00.000,1470,2020-12-02 14:17:42.000,2020-12-02 14:20:08.900,146.9,0 days 00:02:26.900000,10.006807351940095,1279,2020-12-02 14:17:42,2020-12-02 14:20:08.600000,6.658383541805504,978.1165422912286,7.345280461911073,16.656550158373044,5.139894621960594,37.26550264303942
1500000219682,1500000219682,car,Logger,2020-12-02 00:00:00.000,28880,2020-12-02 14:49:31.000,2020-12-02 15:37:38.900,2887.9,0 days 00:48:07.900000,10.000346272377852,16439,2020-12-02 14:49:31,2020-12-02 15:37:38.900000,8.138568024489459,23503.37059792311,11.63089374399212,41.16968389564246,18.353505858843256,330.8968389564246
1500000219683,1500000219683,car,Logger,2020-12-03 00:00:00.000,6420,2020-12-03 07:48:11.000,2020-12-03 07:58:52.900,641.9,0 days 00:10:41.900000,10.00155787505842,5196,2020-12-03 07:48:11,2020-12-03 07:58:52.500000,6.667531098644889,4279.888212220154,7.743667486285558,39.17900573060378,15.016200699373556,342.79005730603774
1500000219684,1500000219684,car,Logger,2020-12-03 00:00:00.000,1800,2020-12-03 08:08:53.000,2020-12-03 08:11:52.900,179.9,0 days 00:02:59.900000,10.00555864369094,540,2020-12-03 08:08:53,2020-12-03 08:11:52.500000,2.1018623778223597,378.12504177024255,4.624895606669666,13.785706393790745,7.008593343034294,63.65706393790745
1500000219685,1500000219685,car,Logger,2020-12-03 00:00:00.000,860,2020-12-03 08:18:10.000,2020-12-03 08:19:35.900,85.9,0 days 00:01:25.900000,10.011641443538998,737,2020-12-03 08:18:10,2020-12-03 08:19:35.800000,5.594894494240544,480.6014370552627,5.619841792462827,12.4677824513731,1.982395815052961,34.79552558874067
1500000219686,1500000219686,car,Logger,2020-12-03 00:00:00.000,5960,2020-12-03 08:25:13.000,2020-12-03 08:35:08.900,595.9,0 days 00:09:55.900000,10.001678133915087,3035,2020-12-03 08:25:13,2020-12-03 08:35:08,6.071081912837649,3617.757711859955,9.53156827960571,27.39228913814746,23.59036928148606,122.84774714722306
1500000219687,1500000219687,car,Logger,2020-12-03 00:00:00.000,4970,2020-12-03 08:53:30.000,2020-12-03 09:01:46.900,496.9,0 days 00:08:16.900000,10.00201247735963,2914,2020-12-03 08:53:30,2020-12-03 09:01:46.900000,5.401612895138826,2684.0614475944826,8.316026072717603,20.148340123270202,13.042740016916971,194.6256559628077
1500000219688,1500000219688,car,Logger,2020-12-03 00:00:00.000,7430,2020-12-03 09:18:35.000,2020-12-03 09:30:57.900,742.9,0 days 00:12:22.900000,10.001346076187913,5394,2020-12-03 09:18:35,2020-12-03 09:30:57.800000,9.90435233607783,7357.943350472219,12.084267908449915,25.522123955551205,26.67022959752687,114.97462251631333
1500000219689,1500000219689,car,Logger,2020-12-03 00:00:00.000,11330,2020-12-03 09:36:02.000,2020-12-03 09:54:54.900,1132.9,0 days 00:18:52.900000,10.000882690440461,6028,2020-12-03 09:36:02,2020-12-03 09:54:54.900000,4.622190442388679,5236.479552182135,7.9332379821434245,21.61216975896512,19.610084913376387,76.58340125245425
1500000219690,1500000219690,car,Logger,2020-12-03 00:00:00.000,4820,2020-12-03 10:18:17.000,2020-12-03 10:26:18.900,481.9,0 days 00:08:01.900000,10.002075119319361,2297,2020-12-03 10:18:17,2020-12-03 10:26:18.800000,3.763656958938825,1813.7062885126197,6.744551450620233,17.014391975974778,14.809433625032028,77.28987319453306
1500000219691,1500000219691,car,Logger,2020-12-03 00:00:00.000,400,2020-12-03 10:53:55.000,2020-12-03 10:54:34.900,39.9,0 days 00:00:39.900000,10.025062656641605,317,2020-12-03 10:53:55,2020-12-03 10:54:34.900000,5.899783060885763,235.40134412934196,6.323416241076758,10.467389519798447,10.697107424503281,29.29605241087148
1500000219692,1500000219692,car,Logger,2020-12-03 00:00:00.000,7720,2020-12-03 11:00:54.000,2020-12-03 11:13:45.900,771.9,0 days 00:12:51.900000,10.001295504599042,5615,2020-12-03 11:00:54,2020-12-03 11:13:45.800000,6.916517730507561,5338.860036178786,8.93767213272111,51.971163266103794,19.72941847779779,490.282212539249
1500000219693,1500000219693,car,Logger,2020-12-03 00:00:00.000,9020,2020-12-03 12:00:52.000,2020-12-03 12:15:53.900,901.9,0 days 00:15:01.900000,10.001108770373657,5718,2020-12-03 12:00:52,2020-12-03 12:15:53.800000,5.9696080574294434,5383.989506995615,8.43216576565816,24.146202372882907,19.608026716668235,192.35063157898756
1500000219694,1500000219694,car,Logger,2020-12-03 00:00:00.000,16340,2020-12-03 12:37:26.000,2020-12-03 13:04:39.900,1633.9,0 days 00:27:13.900000,10.00061203256013,9927,2020-12-03 12:37:26,2020-12-03 13:04:39.900000,10.622781921387295,17356.563381354703,13.473764745041068,28.63185183697616,24.148559871569045,164.57023204211882
1500000219695,1500000219695,car,Logger,2020-12-03 00:00:00.000,14500,2020-12-03 13:24:08.000,2020-12-03 13:48:17.900,1449.9,0 days 00:24:09.900000,10.00068970273812,10320,2020-12-03 13:24:08,2020-12-03 13:48:17.700000,12.368891499312815,17933.65578485365,13.93619777306766,30.75272959997785,26.93075142101721,133.238187935512
1500000219696,1500000219696,car,Logger,2020-12-04 00:00:00.000,390,2020-12-04 07:53:03.000,2020-12-04 07:53:41.900,38.9,0 days 00:00:38.900000,10.025706940874036,293,2020-12-04 07:53:03,2020-12-04 07:53:41.800000,4.783359009032357,186.0726654513587,5.251655241878335,9.858833008271755,6.0761794240717055,32.014341629140105
1500000219697,1500000219697,car,Logger,2020-12-04 00:00:00.000,11270,2020-12-04 07:59:15.000,2020-12-04 08:18:01.900,1126.9,0 days 00:18:46.900000,10.000887390185463,7723,2020-12-04 07:59:15,2020-12-04 08:18:01.700000,6.208191881618466,6996.011431395849,8.416792080102152,20.818846563569206,21.58199699109485,72.87023314824289
1500000219698,1500000219698,car,Logger,2020-12-04 00:00:00.000,9730,2020-12-04 08:26:00.000,2020-12-04 08:42:12.900,972.9,0 days 00:16:12.900000,10.001027854866892,5574,2020-12-04 08:26:00,2020-12-04 08:42:12.900000,7.768620116654261,7558.09051149293,12.45167080121683,26.509889241515484,37.75614026030635,112.03511937165452
1500000219699,1500000219699,car,Logger,2020-12-04 00:00:00.000,4540,2020-12-04 08:49:05.000,2020-12-04 08:56:38.900,453.9,0 days 00:07:33.900000,10.002203128442389,1716,2020-12-04 08:49:05,2020-12-04 08:56:38.100000,3.0112635839875073,1366.8125407719294,6.559261946749208,22.77802398678116,15.241688477610468,77.98024490778381
1500000219700,1500000219700,car,Logger,2020-12-04 00:00:00.000,6200,2020-12-04 09:08:55.000,2020-12-04 09:19:14.900,619.9,0 days 00:10:19.900000,10.001613163413454,2302,2020-12-04 09:08:55,2020-12-04 09:19:14.900000,2.3725016811383424,1470.7137921376584,5.350582939467859,16.440081141540077,12.931370446569447,48.80081141540076
1500000219701,1500000219701,car,Logger,2020-12-04 00:00:00.000,3790,2020-12-04 09:26:36.000,2020-12-04 09:32:54.900,378.9,0 days 00:06:18.900000,10.002639218791238,1698,2020-12-04 09:26:36,2020-12-04 09:32:54.500000,2.934257665272962,1111.7902293719253,5.314677570953874,14.39800905304748,11.456831389395001,43.18009053047479
1500000219702,1500000219702,car,Logger,2020-12-04 00:00:00.000,6160,2020-12-04 09:51:01.000,2020-12-04 10:01:16.900,615.9,0 days 00:10:15.900000,10.001623640201332,2886,2020-12-04 09:51:01,2020-12-04 10:01:16.500000,4.060166880827039,2500.656781901373,7.516133307068961,16.44010551657588,20.620110487119472,55.27356445233335
1500000219703,1500000219703,car,Logger,2020-12-04 00:00:00.000,13180,2020-12-04 10:12:43.000,2020-12-04 10:34:40.900,1317.9,0 days 00:21:57.900000,10.000758782912207,7910,2020-12-04 10:12:43,2020-12-04 10:34:40.900000,6.137767793849082,8088.964175513705,9.488557268164067,20.78263377612893,24.54309429110474,70.92211128024753
1500000219704,1500000219704,car,Logger,2020-12-04 00:00:00.000,7240,2020-12-04 10:44:55.000,2020-12-04 10:56:58.900,723.9,0 days 00:12:03.900000,10.001381406271586,2511,2020-12-04 10:44:55,2020-12-04 10:56:58.900000,3.089601117788255,2236.562249166918,6.914770903520066,20.148340125245426,16.067796199318867,71.08340235857831
1500000219705,1500000219705,car,Logger,2020-12-04 00:00:00.000,10240,2020-12-04 11:24:05.000,2020-12-04 11:41:08.900,1023.9,0 days 00:17:03.900000,10.000976657876747,7346,2020-12-04 11:24:05,2020-12-04 11:41:08.900000,8.654249415454839,8861.08597648421,11.351073489806307,26.83470350746539,29.242917601619478,94.90534915942618
1500000219706,1500000219706,car,Logger,2020-12-04 00:00:00.000,1380,2020-12-04 12:35:16.000,2020-12-04 12:37:33.900,137.9,0 days 00:02:17.900000,10.007251631617114,861,2020-12-04 12:35:16,2020-12-04 12:37:33.800000,3.84651097213291,530.4338630571283,5.621288184355322,9.331410257847907,7.191892222261397,26.995918035727655
1500000219707,1500000219707,car,Logger,2020-12-04 00:00:00.000,11600,2020-12-04 12:45:23.000,2020-12-04 13:04:42.900,1159.9,0 days 00:19:19.900000,10.000862143288213,7188,2020-12-04 12:45:23,2020-12-04 13:04:42.900000,11.00585452991536,12765.690669248828,12.77469496252626,385.93676130709963,33.40281650101338,3595.267613070996
1500000219708,1500000219708,car,Logger,2020-12-04 00:00:00.000,1130,2020-12-04 13:25:10.000,2020-12-04 13:27:02.900,112.9,0 days 00:01:52.900000,10.008857395925597,252,2020-12-04 13:25:10,2020-12-04 13:27:02.600000,1.4753440615876974,166.56634455325104,2.1367886881707663,4.289497599621508,4.704523801376132,28.0949208837434
1500000219709,1500000219709,car,Logger,2020-12-04 00:00:00.000,12730,2020-12-04 16:30:20.000,2020-12-04 16:51:32.900,1272.9,0 days 00:21:12.900000,10.000785607667531,7861,2020-12-04 16:30:20,2020-12-04 16:51:32.900000,6.42248334684753,8175.179052202222,9.61820920591195,19.85139579602459,18.556222867765822,64.51394197135262
1500000219710,1500000219710,car,Logger,2020-12-04 00:00:00.000,1810,2020-12-04 17:01:12.000,2020-12-04 17:04:12.900,180.9,0 days 00:03:00.900000,10.005527915975676,335,2020-12-04 17:01:12,2020-12-04 17:04:12.900000,1.369588467210052,247.75855371829843,6.055100722579374,11.143846340125032,12.590937193343642,34.288365357472514
1500000219711,1500000219711,car,Logger,2020-12-05 00:00:00.000,5400,2020-12-05 07:37:51.000,2020-12-05 07:46:50.900,539.9,0 days 00:08:59.900000,10.0018521948509,3990,2020-12-05 07:37:51,2020-12-05 07:46:50,8.656482585101818,4673.6349476964715,11.067889831477691,24.741595528106586,26.12492825628642,86.11590581731814
1500000219712,1500000219712,car,Logger,2020-12-05 00:00:00.000,6180,2020-12-05 08:00:35.000,2020-12-05 08:10:52.900,617.9,0 days 00:10:17.900000,10.001618384851918,4418,2020-12-05 08:00:35,2020-12-05 08:10:52.800000,9.499494862751314,5869.737875694037,12.65571689071695,23.76916627228051,32.41318757608102,78.8916627228051
1500000219713,1500000219713,car,Logger,2020-12-05 00:00:00.000,9980,2020-12-05 08:20:38.000,2020-12-05 08:37:15.900,997.9,0 days 00:16:37.900000,10.00100210441928,7076,2020-12-05 08:20:38,2020-12-05 08:37:15.100000,12.566986620535738,12540.595948632614,16.590075488979885,32.7287129392377,18.47880694896915,79.96641595709139
1500000219714,1500000219714,car,Logger,2020-12-05 00:00:00.000,520,2020-12-05 09:01:08.000,2020-12-05 09:01:59.900,51.9,0 days 00:00:51.900000,10.019267822736031,188,2020-12-05 09:01:08,2020-12-05 09:01:59.100000,2.3350333859609576,121.1882327313737,3.411250033288306,6.362633729479461,10.663747529723224,25.526337294794605
1500000219715,1500000219715,car,Logger,2020-12-05 00:00:00.000,14360,2020-12-05 09:25:23.000,2020-12-05 09:49:18.900,1435.9,0 days 00:23:55.900000,10.000696427327808,11195,2020-12-05 09:25:23,2020-12-05 09:49:18.200000,13.72896499742943,19713.420839808918,16.40897230374389,53.02089076378375,28.457160860529605,364.7089076378374
1500000219716,1500000219716,car,Logger,2020-12-05 00:00:00.000,2350,2020-12-05 12:10:13.000,2020-12-05 12:14:07.900,234.9,0 days 00:03:54.900000,10.004257130693912,1318,2020-12-05 12:10:13,2020-12-05 12:14:07,3.418324659575275,802.9644625342321,5.49777660076913,10.467372139373154,9.075171958573842,36.47372139373154
1500000219717,1500000219717,car,Logger,2020-12-05 00:00:00.000,460,2020-12-05 12:25:07.000,2020-12-05 12:25:52.900,45.9,0 days 00:00:45.900000,10.021786492374728,437,2020-12-05 12:25:07,2020-12-05 12:25:52.900000,5.56194189630008,255.2931330401737,5.297115138579473,7.599601707497765,9.540444794228744,29.68297792280768
1500000219718,1500000219718,car,Logger,2020-12-05 00:00:00.000,2290,2020-12-05 12:31:29.000,2020-12-05 12:35:17.900,228.9,0 days 00:03:48.900000,10.00436871996505,1716,2020-12-05 12:31:29,2020-12-05 12:35:17.500000,4.759747493517885,1089.506201266244,5.6124070749130395,11.222041523318566,9.051609579007389,31.426337294794603
1500000219719,1500000219719,car,Logger,2020-12-05 00:00:00.000,1980,2020-12-05 13:23:41.000,2020-12-05 13:26:58.900,197.9,0 days 00:03:17.900000,10.005053057099545,1329,2020-12-05 13:23:41,2020-12-05 13:26:57.600000,4.352423308073815,861.344572667808,5.895440905523064,10.409504545507215,9.781380341942107,35.9950406537538
1500000219720,1500000219720,car,Logger,2020-12-05 00:00:00.000,710,2020-12-05 13:32:39.000,2020-12-05 13:33:49.900,70.9,0 days 00:01:10.900000,10.01410437235543,405,2020-12-05 13:32:39,2020-12-05 13:33:49.900000,3.82034243460285,270.8622786133421,5.6001593045699805,10.467389459777117,10.874049410283279,30.673812295684684
1500000219721,1500000219721,car,Logger,2020-12-07 00:00:00.000,700,2020-12-07 07:41:21.000,2020-12-07 07:42:30.900,69.9,0 days 00:01:09.900000,10.014306151645206,325,2020-12-07 07:41:21,2020-12-07 07:42:30,3.395001870189245,237.31063072622823,5.916437625496127,10.467400305906795,10.182907615510974,35.47400305906795
1500000219722,1500000219722,car,Logger,2020-12-07 00:00:00.000,13290,2020-12-07 08:45:24.000,2020-12-07 09:07:32.900,1328.9,0 days 00:22:08.900000,10.00075250206938,5381,2020-12-07 08:45:24,2020-12-07 09:07:32.800000,3.3753979104533647,4485.566283201477,7.502430281865829,17.946937101397747,17.065080457762768,58.869371013977464
1500000219723,1500000219723,car,Logger,2020-12-07 00:00:00.000,2150,2020-12-07 09:19:45.000,2020-12-07 09:23:19.900,214.9,0 days 00:03:34.900000,10.004653327128898,1069,2020-12-07 09:19:45,2020-12-07 09:23:19.600000,4.043491058720994,868.9462285191415,7.169649845021921,19.53495898284532,20.942139585632653,74.8790118646316
1500000219724,1500000219724,car,Logger,2020-12-07 00:00:00.000,2540,2020-12-07 09:31:29.000,2020-12-07 09:35:42.900,253.9,0 days 00:04:13.900000,10.003938558487594,1872,2020-12-07 09:31:29,2020-12-07 09:35:42.900000,5.774499853965421,1466.1455129218202,7.124516422628828,18.027462251631334,20.532319890672966,62.074622496561105
1500000219725,1500000219725,car,Logger,2020-12-07 00:00:00.000,6840,2020-12-07 09:43:56.000,2020-12-07 09:55:19.900,683.9,0 days 00:11:23.900000,10.001462202076327,2182,2020-12-07 09:43:56,2020-12-07 09:55:19.500000,2.612179299825049,1786.469423150351,6.716027559463877,20.20896415789742,15.473697588072444,55.58964946147023
1500000219726,1500000219726,car,Logger,2020-12-07 00:00:00.000,6620,2020-12-07 10:08:16.000,2020-12-07 10:19:17.900,661.9,0 days 00:11:01.900000,10.001510802235988,4502,2020-12-07 10:08:16,2020-12-07 10:19:17.900000,6.038040433241443,3996.5789627625113,8.305032567782735,18.58566031309791,16.233588446539216,52.63739699008891
1500000219727,1500000219727,car,Logger,2020-12-07 00:00:00.000,5660,2020-12-07 10:34:23.000,2020-12-07 10:43:48.900,565.9,0 days 00:09:25.900000,10.001767096660188,4020,2020-12-07 10:34:23,2020-12-07 10:43:48.900000,7.140619166714323,4040.8763864436355,9.301758347707317,20.208417483065062,18.655006381988873,62.98295199202323
1500000219728,1500000219728,car,Logger,2020-12-07 00:00:00.000,3700,2020-12-07 10:57:49.000,2020-12-07 11:03:58.900,369.9,0 days 00:06:09.900000,10.002703433360368,3080,2020-12-07 10:57:49,2020-12-07 11:03:58.400000,8.174965517514558,3023.919744928635,9.3295874906135,18.027462251631334,14.963217196902136,65.08274588503357
1500000219729,1500000219729,car,Logger,2020-12-07 00:00:00.000,2760,2020-12-07 11:11:31.000,2020-12-07 11:16:06.900,275.9,0 days 00:04:35.900000,10.003624501631027,2391,2020-12-07 11:11:31,2020-12-07 11:16:06.900000,8.64319966012681,2384.6587862289866,9.527543424587938,17.468335321063726,18.617280315714076,65.16584379992462
1500000219010,1500000219010,car,Logger,2021-01-14 00:00:00.000,7620,2021-01-14 13:27:09.000,2021-01-14 13:39:50.900,761.9,0 days 00:12:41.900000,10.001312508203176,5308,2021-01-14 13:27:09,2021-01-14 13:39:50,6.170996606709313,4701.682314651825,8.230928959089976,34.8800970481484,18.73048156300471,265.90097048148397
1500000219011,1500000219011,car,Logger,2021-01-14 00:00:00.000,280,2021-01-14 14:00:11.000,2021-01-14 14:00:38.900,27.9,0 days 00:00:27.900000,10.03584229390681,198,2021-01-14 14:00:11,2021-01-14 14:00:38.900000,3.409991165990807,95.13875353114351,3.244798291266063,5.514282557911343,9.967834157471849,25.459272811746114
1500000219012,1500000219012,car,Logger,2021-01-14 00:00:00.000,5700,2021-01-14 14:08:31.000,2021-01-14 14:18:00.900,569.9,0 days 00:09:29.900000,10.001754693805932,4030,2021-01-14 14:08:31,2021-01-14 14:18:00.900000,7.670046667250951,4371.159595666317,10.089549786112807,19.08790118843838,28.347689279943044,71.0790118646316
1500000219013,1500000219013,car,Logger,2021-01-16 00:00:00.000,5820,2021-01-16 07:31:25.000,2021-01-16 07:41:06.900,581.9,0 days 00:09:41.900000,10.001718508334767,3696,2021-01-16 07:31:25,2021-01-16 07:41:06.500000,8.046994007010655,4682.5458126795,12.015010354301776,25.450534917917842,28.293075278139305,87.70095979135573
1500000219014,1500000219014,car,Logger,2021-01-16 00:00:00.000,7010,2021-01-16 07:47:08.000,2021-01-16 07:58:48.900,700.9,0 days 00:11:40.900000,10.00142673705236,3972,2021-01-16 07:47:08,2021-01-16 07:58:48.900000,7.335822398952812,5141.677919426026,12.104128735439224,23.76917065729596,32.23168471682289,83.96772103464815
1500000219015,1500000219015,car,Logger,2021-01-16 00:00:00.000,8050,2021-01-16 08:05:55.000,2021-01-16 08:19:19.900,804.9,0 days 00:13:24.900000,10.001242390359051,6570,2021-01-16 08:05:55,2021-01-16 08:19:19.500000,15.52578666806478,12496.705689125341,18.08446089187529,35.37397958157659,21.01559557186004,125.83979581576592
1500000219016,1500000219016,car,Logger,2021-01-16 00:00:00.000,700,2021-01-16 08:45:15.000,2021-01-16 08:46:24.900,69.9,0 days 00:01:09.900000,10.014306151645206,204,2021-01-16 08:45:15,2021-01-16 08:46:24.700000,1.8131332731703436,126.73801579460702,3.1664773475979078,6.362633729479461,9.735390745368727,28.117558578405884
1500000219017,1500000219017,car,Logger,2021-01-16 00:00:00.000,9570,2021-01-16 09:08:35.000,2021-01-16 09:24:31.900,956.9,0 days 00:15:56.900000,10.00104504127913,7496,2021-01-16 09:08:35,2021-01-16 09:24:29.100000,14.839502902883131,14199.920327768868,17.93858133311177,34.875139840178356,23.594790782538915,78.96769604435988
1500000219018,1500000219018,car,Logger,2021-01-16 00:00:00.000,6660,2021-01-16 09:39:01.000,2021-01-16 09:50:06.900,665.9,0 days 00:11:05.900000,10.001501726986035,4059,2021-01-16 09:39:01,2021-01-16 09:50:06.700000,6.949583348232868,4627.727551588267,10.56771398108054,21.794954078021185,23.77277488517323,136.3675619066485
1500000219019,1500000219019,car,Logger,2021-01-19 00:00:00.000,1450,2021-01-19 07:31:59.000,2021-01-19 07:34:23.900,144.9,0 days 00:02:24.900000,10.006901311249138,433,2021-01-19 07:31:59,2021-01-19 07:34:23.500000,1.8169598880854825,263.2774877835864,4.101593743049852,6.736771631577062,5.10367733738179,30.582949675018654
1500000219020,1500000219020,car,Logger,2021-01-19 00:00:00.000,11810,2021-01-19 08:20:21.000,2021-01-19 08:40:01.900,1180.9,0 days 00:19:40.900000,10.000846811753746,6352,2021-01-19 08:20:21,2021-01-19 08:40:01.400000,4.795889689552589,5663.466134392653,8.192896967193656,28.93187905940196,19.026129713120064,227.8187905940196
1500000219021,1500000219021,car,Logger,2021-01-19 00:00:00.000,5100,2021-01-19 08:46:30.000,2021-01-19 08:54:59.900,509.9,0 days 00:08:29.900000,10.001961168856639,2913,2021-01-19 08:46:30,2021-01-19 08:54:59.200000,5.334656589880199,2720.141395179913,8.418588943283385,20.57253458473952,18.470336039355246,76.92534584739516
1500000219022,1500000219022,car,Logger,2021-01-19 00:00:00.000,2880,2021-01-19 09:03:09.000,2021-01-19 09:07:56.900,287.9,0 days 00:04:47.900000,10.003473428273708,1866,2021-01-19 09:03:09,2021-01-19 09:07:56.200000,4.928201952496603,1418.829342123772,6.851486125446982,30.752729710590256,20.952562486725572,225.62729710590253
1500000219023,1500000219023,car,Logger,2021-01-19 00:00:00.000,2220,2021-01-19 16:28:00.000,2021-01-19 16:31:41.900,221.9,0 days 00:03:41.900000,10.004506534474988,1638,2021-01-19 16:28:00,2021-01-19 16:31:41.800000,6.992192645520693,1551.5675480410418,8.661604574816476,16.097475374460355,14.653966221748684,54.17475733832635
1500000219024,1500000219024,car,Logger,2021-01-19 00:00:00.000,1550,2021-01-19 16:56:21.000,2021-01-19 16:58:55.900,154.9,0 days 00:02:34.900000,10.00645577792124,1039,2021-01-19 16:56:21,2021-01-19 16:58:55.100000,5.065894225894252,784.7070155910196,6.9199719100641595,15.080018267732532,9.333211059535206,33.596394659853395
1500000219025,1500000219025,car,Logger,2021-01-20 00:00:00.000,850,2021-01-20 07:42:47.000,2021-01-20 07:44:11.900,84.9,0 days 00:01:24.900000,10.011778563015312,334,2021-01-20 07:42:47,2021-01-20 07:44:11.100000,2.5919795646566204,220.05906503934708,5.671641687661431,11.143846995306035,9.680740131635202,35.372243543053145
1500000219026,1500000219026,car,Logger,2021-01-20 00:00:00.000,5550,2021-01-20 08:00:23.000,2021-01-20 08:09:37.900,554.9,0 days 00:09:14.900000,10.001802126509281,2861,2021-01-20 08:00:23,2021-01-20 08:09:37.800000,2.849216120260983,1581.0300251328194,4.741479021514324,11.14381071833841,8.621448446043248,32.51596153119293
1500000219027,1500000219027,car,Logger,2021-01-20 00:00:00.000,10110,2021-01-20 08:17:30.000,2021-01-20 08:34:20.900,1010.9,0 days 00:16:50.900000,10.000989217528934,7360,2021-01-20 08:17:30,2021-01-20 08:34:20.900000,6.7335536983394775,6806.949433651378,8.405293910291572,20.20970307803799,22.7405412232164,91.47061737519965
1500000219028,1500000219028,car,Logger,2021-01-20 00:00:00.000,6930,2021-01-20 08:48:43.000,2021-01-20 09:00:15.900,692.9,0 days 00:11:32.900000,10.001443209698369,3685,2021-01-20 08:48:43,2021-01-20 09:00:15.200000,4.777425743862577,3310.2782979223794,7.531066643717404,25.78746427753396,15.583602450487083,140.77464277533957
1500000219029,1500000219029,car,Logger,2021-01-20 00:00:00.000,7910,2021-01-20 09:08:04.000,2021-01-20 09:21:14.900,790.9,0 days 00:13:10.900000,10.001264382349223,3860,2021-01-20 09:08:04,2021-01-20 09:21:14.900000,5.244704649148727,4148.0369070117285,10.025297397415274,23.696748538832768,18.88958756631023,83.86748538832767
1500000219030,1500000219030,car,Logger,2021-01-20 00:00:00.000,450,2021-01-20 11:13:50.000,2021-01-20 11:14:34.900,44.9,0 days 00:00:44.900000,10.022271714922049,414,2021-01-20 11:13:50,2021-01-20 11:14:34.900000,4.8785970084049515,219.0490056773823,4.741923557375519,7.599602469491582,8.65061392882558,28.496024694915814
1500000219031,1500000219031,car,Logger,2021-01-20 00:00:00.000,12700,2021-01-20 12:00:58.000,2021-01-20 12:22:07.900,1269.9,0 days 00:21:09.900000,10.000787463579808,8576,2021-01-20 12:00:58,2021-01-20 12:22:07.900000,7.061184859451008,8966.998653016835,9.108531690261529,20.572353301174157,22.971021221351524,91.66910139448359
1500000219032,1500000219032,car,Logger,2021-01-20 00:00:00.000,19200,2021-01-20 12:36:42.000,2021-01-20 13:08:41.900,1919.9,0 days 00:31:59.900000,10.000520860461481,11151,2021-01-20 12:36:42,2021-01-20 13:08:41.400000,5.339716713937604,10251.722119088807,8.474822597381149,20.572422179950927,5.437052226391553,72.68340235857829
1500000219033,1500000219033,car,Logger,2021-01-20 00:00:00.000,15700,2021-01-20 15:27:17.000,2021-01-20 15:53:26.900,1569.9,0 days 00:26:09.900000,10.00063698324734,12102,2021-01-20 15:27:17,2021-01-20 15:53:26.800000,6.900325647050381,10832.821233304394,8.380193042341467,16.967023204211884,6.9637382855126155,70.66719739708245
1500000219034,1500000219034,car,Logger,2021-01-20 00:00:00.000,9430,2021-01-20 16:01:07.000,2021-01-20 16:16:49.900,942.9,0 days 00:15:42.900000,10.001060557853432,6507,2021-01-20 16:01:07,2021-01-20 16:16:49.900000,6.9599766227093385,6562.561957552635,9.408597782915162,27.783348292922998,21.70672141694746,265.03348292922993
1500000219035,1500000219035,car,Logger,2021-01-21 00:00:00.000,820,2021-01-21 07:41:30.000,2021-01-21 07:42:51.900,81.9,0 days 00:01:21.900000,10.012210012210012,352,2021-01-21 07:41:30,2021-01-21 07:42:51.600000,2.76231621067295,226.23369765411462,4.9020025823476345,9.33142884793652,5.913937536558702,33.51428847936519
1500000219036,1500000219036,car,Logger,2021-01-21 00:00:00.000,4290,2021-01-21 15:34:31.000,2021-01-21 15:41:39.900,428.9,0 days 00:07:08.900000,10.002331545814876,3312,2021-01-21 15:34:31,2021-01-21 15:41:39.900000,5.671410139538885,2432.467808848228,6.983752576340031,53.66945227582152,16.418819522624748,447.2945227582152
1500000312376,1500000312376,still,Smartphone,2021-12-04 00:00:00.000,14660,2021-12-04 20:04:35.000,2021-12-04 20:29:00.900,1465.9,0 days 00:24:25.900000,10.000682174773177,6,2021-12-04 20:04:35,2021-12-04 20:28:51.300000,0.570010665281636,835.5786342363502,0.024375268279108967,0.1462516096746538,0.0009296240849210794,0.0055777445095264765
1500000312377,1500000312377,still,Smartphone,2021-12-04 00:00:00.000,99250,2021-12-04 20:29:24.000,2021-12-04 23:14:48.900,9924.9,0 days 02:45:24.900000,10.000100756682688,6,2021-12-04 20:29:58.800000,2021-12-04 23:14:39.100000,0.003910659159024573,38.812901087402985,0.000965417423263549,0.005792504539581294,5.078471453253808e-07,3.0470828719522847e-06
1500000312378,1500000312378,still,Smartphone,2021-12-04 00:00:00.000,2240,2021-12-04 23:15:10.000,2021-12-04 23:18:53.900,223.9,0 days 00:03:43.900000,10.004466279589103,8,2021-12-04 23:16:12.300000,2021-12-04 23:18:51.300000,0.13817348050209965,30.937042284420116,0.23432379310173634,0.7953369557330662,0.009961976233125064,0.027905279390438027
1500000312379,1500000312379,pedestrian,Smartphone,2021-12-04 00:00:00.000,5000,2021-12-04 23:19:14.000,2021-12-04 23:27:33.900,499.9,0 days 00:08:19.900000,10.002000400080016,15,2021-12-04 23:22:53.800000,2021-12-04 23:27:32.100000,0.5016480740582928,250.7738722217406,1.0482845239273755,2.6199369723464585,0.06803764266718004,0.31968742005249373
1500000312429,1500000312429,still,Smartphone,2021-12-06 00:00:00.000,6330,2021-12-06 13:24:07.000,2021-12-06 13:34:39.900,632.9,0 days 00:10:32.900000,10.001580028440513,2,2021-12-06 13:24:07,2021-12-06 13:34:30.300000,0.0012706989416586523,0.8042253601757611,0.0,0.0,0.0,0.0
